title,line_text
"Ach, jak mi smutno!",Zabrany marzeń kwiat.
"Ach, jak mi smutno!","Ach, jak mi smutno! Cień mnie już otacza,"
"Ach, jak mi smutno!",Posępny grobu cień;
"Ach, jak mi smutno!","Serce się jeszcze zrywa i rozpacza,"
"Ach, jak mi smutno!",Szukając jasnych tchnień.
"Ach, jak mi smutno!",Ale na próżno uciszyć się lęka
"Ach, jak mi smutno!",I próżno przeszłość oskarża rozrzutną...
"Ach, jak mi smutno!",Cięży już nad nim niewidzialna ręka -
"Ach, jak mi smutno!","Ach, jak mi smutno!"
"Ach, jak mi smutno!",22 grudzień 1868
"Ach, powiedz!","Ach, powiedz, powiedz! jaki Bóg"
"Ach, powiedz!","W nadziemskie ubrał cię szaty,"
"Ach, powiedz!",Abyś w piękności zbrojna łuk
"Ach, powiedz!",Zburzyła promienne światy?
"Ach, powiedz!","Ach, wobec ciebie nie ma nic!"
"Ach, powiedz!","Ty łamiesz prawa odwieczne,"
"Ach, powiedz!",I przed jasnością twoich lic
"Ach, powiedz!",Promienie gasną słoneczne.
"Ach, powiedz!","Niebiosa, ziemia, błękit wód, -"
"Ach, powiedz!","Wszystko przepada i ginie,"
"Ach, powiedz!",Gdy ty w piękności zbrojna cud
"Ach, powiedz!",Stajesz na światów ruinie.
"Ach, powiedz!",Olśniewasz wszystkie światy trzy
"Ach, powiedz!","Białością swojego łona,"
"Ach, powiedz!","Rozkoszy dreszczem ziemia drży,"
"Ach, powiedz!",Kiedy obnażysz ramiona.
"Ach, powiedz!","Z ust twoich pijąc słodycz róż,"
"Ach, powiedz!","Z pragnienia umrzeć by trzeba,"
"Ach, powiedz!",Ich ogień wstrząsa światem dusz
"Ach, powiedz!",I pali najwyższe nieba.
"Ach, powiedz!",A któż z śmiertelnych może znieść
"Ach, powiedz!",Twą piękność w całym rozkwicie?
"Ach, powiedz!",Kto może oddać tobie cześć
"Ach, powiedz!",I jeszcze zachować życie?
"Ach, powiedz!","Kto może myślą pieścić skroń,"
"Ach, powiedz!","Twych włosów bawić się splotem,"
"Ach, powiedz!",Kto pić namiętną może woń
"Ach, powiedz!",I jeszcze nie umrzeć potem?
"Ach, powiedz!",Tak jak konwalii biały kwiat
"Ach, powiedz!","Usycha na twoim łonie,"
"Ach, powiedz!",Tak każdy zginąć byłby rad
"Ach, powiedz!",Z uśmiechem szczęścia przy zgonie.
"Ach, powiedz!","Lecz widząc ciebie, odejść znów"
"Ach, powiedz!",W samotne ziemi obszary...
"Ach, powiedz!","Na te męczarnie nie ma słów,"
"Ach, powiedz!",I nie ma straszniejszej kary!
"Ach, powiedz!","Więc powiedz, powiedz! jaki Bóg"
"Ach, powiedz!",Zrobił cię światów królową?...
"Ach, powiedz!","Bo ja chcę umrzeć u twych nóg,"
"Ach, powiedz!",Byś mnie wskrzesiła na nowo!
"Ach, powiedz!",l styczeń 1870
Anakreontyk,Nie szczędź mi rajskich rozkoszy!
Anakreontyk,Różanych ustek nie żałuj!
Anakreontyk,"Zanim się dzika myśl spłoszy,"
Anakreontyk,Niebieska! ty swoim wzrokiem
Anakreontyk,"Zalej mnie blasków potokiem,"
Anakreontyk,Bez końca pieść mnie i całuj!
Anakreontyk,"Odpędzę widziadła wstrętne,"
Anakreontyk,"Ze śmiercią hardo się zmierzę,"
Anakreontyk,Gdy w pocałunki namiętne
Anakreontyk,"Roztopię duchową dzielność,"
Anakreontyk,"W rozkoszy tych nieśmiertelność,"
Anakreontyk,"W tę jedną, ach, tylko wierzę!"
Anakreontyk,Przed twym ożywczym płomieniem
Anakreontyk,"Dusza mu kielich otwiera,"
Anakreontyk,Rozkwita z dziewiczym drżeniem
Anakreontyk,"W świateł i woni obłoku,"
Anakreontyk,W twych ustach i w twoim wzroku
Anakreontyk,"Znajdując wieczność, umiera."
Anakreontyk,Eros zawstydzi się blady
Anakreontyk,"Przed moich pragnień pożarem,"
Anakreontyk,Wśród sennej życia biesiady
Anakreontyk,"Pijąc nadziemskie słodycze,"
Anakreontyk,Wszystkie łzy twoje przeliczę
Anakreontyk,Dobyte szczęścia nadmiarem.
Anakreontyk,A gdy się strawi doszczętnie
Anakreontyk,To życie nic już nie warte -
Anakreontyk,"W ostatniej chwili, namiętnie -"
Anakreontyk,"Na twoim oparty łonie,"
Anakreontyk,"W nowe się blaski przesłonię,"
Anakreontyk,Patrząc w twe oczy otwarte.
Anielskie chÃ³ry,Anielskie Å›piewajÄ… chÃ³ry
Anielskie chÃ³ry,"W gwiaÅºdzistym bÅ‚Ä™kitÃ³w morzu,"
Anielskie chÃ³ry,"WÅ›rÃ³d nocnej ciszy, przy Å‚oÅ¼u"
Anielskie chÃ³ry,Sennej natury.
Anielskie chÃ³ry,"ÅšpiewajÄ… tej biednej ziemi,"
Anielskie chÃ³ry,Co wiecznie w Å›wieÅ¼ej Å¼aÅ‚obie
Anielskie chÃ³ry,Jak matka pÅ‚acze na grobie
Anielskie chÃ³ry,Za dzieÄ‡mi swemi.
Anielskie chÃ³ry,"ÅšpiewajÄ… ludziom, co dyszÄ…"
Anielskie chÃ³ry,"W codziennym a krwawym trudzie,"
Anielskie chÃ³ry,"Lecz biedni, zmÄ™czeni ludzie"
Anielskie chÃ³ry,PieÅ›ni nie sÅ‚yszÄ….
Anielskie chÃ³ry,"I tylko ci, ktÃ³rzy tonÄ…"
Anielskie chÃ³ry,"W wielkiej miÅ‚oÅ›ci pragnieniu,"
Anielskie chÃ³ry,Ci sÅ‚yszÄ… w serc swoich drÅ¼eniu
Anielskie chÃ³ry,TÄ™ pieÅ›Å„ natchnionÄ…!
Astry,"Znowu więdną wszystkie zioła,"
Astry,"Tylko srebrne astry kwitną,"
Astry,Zapatrzone w chłodną niebios
Astry,Toń błękitną.
Astry,"Jakże smutna teraz jesień,"
Astry,"Ach, smutniejsza niż przed laty,"
Astry,Choć tak samo żółkną liście.
Astry,"Więdną kwiaty,"
Astry,I tak samo noc miesięczna
Astry,"Sieje jasność, smutek, ciszę"
Astry,I tak samo drzew wierzchołki
Astry,Wiatr kołysze.
Astry,Ale teraz braknie sercu
Astry,"Tych upojeń i uniesień,"
Astry,Co swym czarem ożywiały
Astry,Smutną jesień.
Astry,Dawniej miała noc jesienna
Astry,"Dźwięk rozkoszy w swoim hymnie,"
Astry,"Bo aielska, czysta postać"
Astry,Stała przy mnie.
Astry,Przypominam jeszcze teraz
Astry,"Bladej twarzy alabastry,"
Astry,"Kruzce włosy, a we włosach"
Astry,Srebrne astry.
Astry,Widzę jeszcze ciemne oczy
Astry,I pieszczotę w ich spojrzeniu
Astry,Widzę wszystko w księżycowym
Astry,Oświetleniu.
Aszera,"Ponad ziemskim lecąc globem,"
Aszera,"W brylantowych skrzę się rosach,"
Aszera,"Wonne róże na mych włosach,"
Aszera,Z moich ramion spływa bluszcz;
Aszera,Nad otwartym stanę grobem.
Aszera,"Pocałunki śląc namiętne,"
Aszera,I uwiodę cienie smętne
Aszera,W lazurowych kraje puszcz.
Aszera,"Niegdyś, dawniej, świat młodzieńczy"
Aszera,"Rozmarzyłam w sen lubieżny,"
Aszera,"Do mej piersi tuląc śnieżnej,"
Aszera,W namiętności strojąc kwiat;
Aszera,"Dziś mię próżno róża wieńczy,"
Aszera,Zapoznane bóstwo błędne
Aszera,"Bez uścisków schnę i więdnę,"
Aszera,Opłakując dawny świat.
Aszera,"I choć tyle ognia w łonie,"
Aszera,"W ustach pragnień niosę tyle,"
Aszera,"Nie zlatują się motyle,"
Aszera,"Aby wieczną rozkosz pić,"
Aszera,"I kochanków próżno gonię,"
Aszera,Paląc lilie swym oddechem;
Aszera,Nad przeszłości dźwięcznym echem
Aszera,Zadumana muszę śnić.
Aszera,"Kwiaty więdną, blaski gasną, Porankowych braknie rojeń"
Aszera,I miłosnych już upojeń
Aszera,"Nie pożąda zimny tłum,"
Aszera,"I zmysłową żądzę jasną,"
Aszera,"Zapaloną w ust purpurze,"
Aszera,W melancholii topi chmurze
Aszera,Lub przelewa w westchnień szum.
Aszera,"A za łzawą biegnąc perłą,"
Aszera,Ogniem życia już nie tryska;
Aszera,"Smutnie dymią ciał ogniska,"
Aszera,A nie dają ciepła już.
Aszera,Brylantowe złożę berło
Aszera,"Lub na gwiazdy pójdę inne,"
Aszera,Bo tu lilie wód niewinne
Aszera,Natrząsają się z mych róż.
Aszera,Albo rzucę wzrok błyszczący
Aszera,"Między ciche zmarłych cienie,"
Aszera,Rozbujanej piersi drżenie
Aszera,Może ruszy śpiący proch;
Aszera,Może oddech mój gorący
Aszera,"Kości stopi i skrysztali,"
Aszera,Z zapomnienia wyjdą fali
Aszera,I kochanków odda loch.
Aszera,"Do mnie, do mnie, tu do łona,"
Aszera,"Znów zakwitać, znowu płonąć"
Aszera,I w uściskach ciągłych tonąć -
Aszera,"Spłyńcie roje bladych mar,"
Aszera,"Ja otwieram swe ramiona,"
Aszera,"Pocałunkiem zmyję pleśnie,"
Aszera,"Tam sen w grobie, tu raj we śnie"
Aszera,I miłości wieczny czar.
Aszera,Czyż mam próżno sypać skarby
Aszera,"Gwiazd, korali, pereł, wieńców,"
Aszera,"Rzęs jedwabnych i rumieńców,"
Aszera,Alabastrów miękkich ciał
Aszera,I w urocze przybrać farby
Aszera,"Pożądania rajskie drzewo,"
Aszera,"By spłynęło łez ulewą,"
Aszera,A owoce wicher zwiał?
Aszera,"Młodość, piękność, wdzięk i siłę,"
Aszera,"Skwarem nieba, tchnieniem wiosny"
Aszera,"Skojarzoną w splot miłosny,"
Aszera,Nieprzebyty okrył cień;
Aszera,Adonisa dziś mogiłę
Aszera,Wśród Byblosu wonnych zwalisk
Aszera,Nie otacza rój odalisk
Aszera,Gorączkowych pełny drżeń.
Aszera,Cześć rozkoszy bez uniesień
Aszera,"Serc nie pali i nie wskrzesza,"
Aszera,"Słońc na chmurach nie zawiesza,"
Aszera,Nie przymnaża twórczych sił;
Aszera,Namiętności smutna jesień
Aszera,"Życiodajne traci ognie,"
Aszera,Do harmonii ciał nie dognie
Aszera,Obumarłych typy brył.
Aszera,W opóźnionych pulsach świata
Aszera,Erotyczna boska władza
Aszera,"Skrzepłych istnień nie odmładza,"
Aszera,"Ledwie ciągnie dalszy byt,"
Aszera,"Mych gołąbków tęcz skrzydlata,"
Aszera,"Zawieszona u podwiązki,"
Aszera,"Bez mirtowej wróżb gałązki,"
Aszera,Najjaśniejszy czeka świt.
Aszera,Muszę rzucić błysk zmysłowy
Aszera,I dzisiejszą łez opiłość
Aszera,"W wulkaniczną zmienić miłość,"
Aszera,Co poruszy nowy prąd. -
Aszera,Gdy rycerski proch grobowy
Aszera,"Mym uściskiem rozpłomienię,"
Aszera,Wyjdzie silne pokolenie
Aszera,Chananejski zyskać ląd!
Barkarola,Noc taka jasna!
Barkarola,"Gwiazdami płonie,"
Barkarola,Światłem okala
Barkarola,Przejrzyste tonie.
Barkarola,"Noc taka jasna,"
Barkarola,Jasna i cicha!
Barkarola,Zaledwie fala
Barkarola,Szemrze i wzdycha.
Barkarola,"Łódka, jak ptaszę,"
Barkarola,Po wodzie z lekka
Barkarola,"Wzlatuje z nami,"
Barkarola,I w dal ucieka.
Barkarola,A serca nasze
Barkarola,"Pełne zachwytów,"
Barkarola,Wybigły łzami
Barkarola,W morze błękitów.
Barkarola,W świateł powodzi
Barkarola,"W niebo się wznoszą,"
Barkarola,"Miłością drżące,"
Barkarola,Senną rozkoszą.
Barkarola,"Płyń więc, o łodzi,"
Barkarola,"Choćby na wieki,"
Barkarola,Przez wody śpiąe
Barkarola,W obszar daleki...
Barkarola,A gdzieś w przestrzeni
Barkarola,"Zginiem w oddali,"
Barkarola,W półcieniach jasnych
Barkarola,Na srebrnej fali.
Barkarola,A roztopieni
Barkarola,"W cichym błękicie,"
Barkarola,Tylko serc własnych
Barkarola,Usłyszym bicie.
Baśń tęczowa,Od kolebki biegła za mną
Baśń tęczowa,Czarodziejska baśń tęczowa
Baśń tęczowa,I szeptała wciąż do ucha
Baśń tęczowa,Melodyjne zaklęć słowa.
Baśń tęczowa,Urodzona nad wieczorem
Baśń tęczowa,"Z cichych gawęd mych piastunek,"
Baśń tęczowa,"Spala ze mną, na mych ustach"
Baśń tęczowa,Kładąc we śnie pocałunek.
Baśń tęczowa,"I budziła się wraz ze mną,"
Baśń tęczowa,"I wraz ze mną ciągle rosła,"
Baśń tęczowa,I z kołyski na swych skrzydłach
Baśń tęczowa,W jakiś dziwny świat mnie niosła...
Baśń tęczowa,"Ponad morza purpurowe,"
Baśń tęczowa,"Ponad srebrne niosła rzeki,"
Baśń tęczowa,Po zwodzonym moście tęczy
Baśń tęczowa,W cudowności świat daleki...
Baśń tęczowa,Otworzyła mi zaklęciem
Baśń tęczowa,Brylantowy w skałach parów
Baśń tęczowa,I wkroczyłem raz na zawsze
Baśń tęczowa,"W kraj olbrzymów, widm i czarów."
Baśń tęczowa,I zamknęły za mną wrota
Baśń tęczowa,"Jakieś wróżki czy boginie,"
Baśń tęczowa,Więc na całą życia kolej
Baśń tęczowa,Szedłem błądzić w tej krainie.
Baśń tęczowa,"W tej krainie, w której wszystko"
Baśń tęczowa,"Ożywioną bierze postać,"
Baśń tęczowa,W której każdy głaz ma duszę
Baśń tęczowa,I człowiekiem pragnie zostać...
Baśń tęczowa,"Złotolistnym szedłem gajem,"
Baśń tęczowa,"Gdzie się wszystko skrzy i złoci,"
Baśń tęczowa,Gdzie zakwita skryty w cieniu
Baśń tęczowa,Tajemniczy kwiat paproci.
Baśń tęczowa,"Szedłem gajem, gdzie dokoła"
Baśń tęczowa,"Śpiewające szumią drzewa,"
Baśń tęczowa,Gdzie młodości wiecznej źródło
Baśń tęczowa,Czyste wody swe rozlewa.
Baśń tęczowa,I witały mnie po drodze
Baśń tęczowa,"Rozmarzone oczy kwiatów,"
Baśń tęczowa,Co patrzyły tak wymownie
Baśń tęczowa,W niezmierzoną przestrzeń światów.
Baśń tęczowa,I witały ludzkim głosem
Baśń tęczowa,"Różnobarwnych ptasząt chóry,"
Baśń tęczowa,Ukazując dalszą drogę
Baśń tęczowa,Nad przepaści brzeg ponury.
Baśń tęczowa,Ja słuchałem śpiewnej wróżby
Baśń tęczowa,"I z ożywczej piłem fali,"
Baśń tęczowa,I w głąb dzikszej coraz puszczy
Baśń tęczowa,Niestrwożony szedłem dalej.
Baśń tęczowa,"Próżno groźne widma straszą,"
Baśń tęczowa,"Próżno kłęby gadzin syczą,"
Baśń tęczowa,"Biegłem naprzód, zapatrzony"
Baśń tęczowa,W jakąś jasność tajemniczą.
Baśń tęczowa,"I przebyłem czarne puszcze,"
Baśń tęczowa,I spienionych wód odmęty
Baśń tęczowa,I stanąłem u stóp góry
Baśń tęczowa,Prostopadle na dół ściętej.
Baśń tęczowa,"Na jej szczycie błyszczał zamek,"
Baśń tęczowa,"Kryształowy gmach olbrzyma,"
Baśń tęczowa,Co zaklęciem w swojej mocy
Baśń tęczowa,Najpiękniejszą z dziewic trzyma.
Baśń tęczowa,Przed zamczyskiem stoją smoki
Baśń tęczowa,I te paszczą swą czerwoną
Baśń tęczowa,Ogień złoty i różowy
Baśń tęczowa,Pod obłoki w górę zioną;
Baśń tęczowa,"Swe spiżowe jeżąc łuski,"
Baśń tęczowa,"Bronią skarbu zaklętego,"
Baśń tęczowa,Najpiękniejszej z wszystkich dziewic
Baśń tęczowa,W kryształowym zamku strzegą.
Baśń tęczowa,Jednak mimo czujnej straży
Baśń tęczowa,Jam ją ujrzał na skał szczycie
Baśń tęczowa,"I odgadłem, żem tu przybył,"
Baśń tęczowa,Aby dla niej oddać życie.
Baśń tęczowa,"Miała gwiazdę na swym czole,"
Baśń tęczowa,"Pod nogami sierp księżyca,"
Baśń tęczowa,Błękit niebios w swoich oczach
Baśń tęczowa,I aniołów cudne lica;
Baśń tęczowa,I od razu swym spojrzeniem
Baśń tęczowa,Zaszczepiła miłość w duszę -
Baśń tęczowa,"I poznałem, że koniecznie"
Baśń tęczowa,Do niej w górę dążyć muszę.
Baśń tęczowa,"Więc po nagiej, gładkiej ścianie,"
Baśń tęczowa,"Zapatrzony tylko na nią,"
Baśń tęczowa,Na powojów wiotkich splotach
Baśń tęczowa,Zawisnąłem nad otchłanią.
Baśń tęczowa,"Coraz wyżej pnąc się hardo,"
Baśń tęczowa,Już widziałem ją przy sobie...
Baśń tęczowa,I w zachwycie do królewny
Baśń tęczowa,Wyciągnąłem ręce obie.
Baśń tęczowa,Miałem schwycić ją w objęcia...
Baśń tęczowa,Gdy powojów pękły sploty -
Baśń tęczowa,"I upadłem w głąb otchłani,"
Baśń tęczowa,Gdzie z ran ginę i tęsknoty.
Baśń tęczowa,"Lecz choć z serca krew upływa,"
Baśń tęczowa,"Choć w przepaści ciemnej leżę,"
Baśń tęczowa,"Jeszcze wołam: ""Za nią! za nią!"
Baśń tęczowa,"Idźcie gonić, o rycerze!"
Baśń tęczowa,"Idźcie piąć się w górę, w górę,"
Baśń tęczowa,Ponad ciemnych skał krawędzie!
Baśń tęczowa,"Może przyjdzie kto szczęśliwy,"
Baśń tęczowa,Co ją weźmie i posiędzie.
Baśń tęczowa,"Choć nie dojdzie - chociaż padnie,"
Baśń tęczowa,"Przecież życia nie roztrwoni,"
Baśń tęczowa,Bo najlepsza cząstka życia
Baśń tęczowa,W takiej walce i pogoni.
Baśń tęczowa,Warto choćby widzieć z dala
Baśń tęczowa,"Ów zaklęty gmach z kryształu,"
Baśń tęczowa,"Warto, płacąc krwią i bólem,"
Baśń tęczowa,Wejść w krainę ideału.
Baśń tęczowa,Gdyby przyszło mi na nowo
Baśń tęczowa,"Od początku zacząć życie,"
Baśń tęczowa,Biegłbym jeszcze po raz drugi
Baśń tęczowa,"Za tą piękną na błękicie!"""
Bez granic,Potoki mają swe łoża -
Bez granic,I mają granice morza
Bez granic,Dla swojej fali -
Bez granic,"I góry, co toną w niebie,"
Bez granic,"Mają kres dany dla siebie,"
Bez granic,Nie pójdą dalej!
Bez granic,"Lecz serce, serce człowieka,"
Bez granic,Wciąż w nieskończoność ucieka
Bez granic,"Przez łzy, tęsknoty, męczarnie,"
Bez granic,"I wierzy, że w swoim łonie"
Bez granic,Przestrzeń i wieczność pochłonie
Bez granic,I niebo całe ogarnie.
Bez granic,I3 grudzień 1871
Bez odpowiedzi,"Nie znali nigdy, co to jest dostatek,"
Bez odpowiedzi,Lecz znali tylko - co trud i potrzeba;
Bez odpowiedzi,"Nieraz im brakło mleka w piersiach matek,"
Bez odpowiedzi,Nieraz im brakło na zagonach chleba...
Bez odpowiedzi,"Nie znali nigdy tej pomyślnej doli,"
Bez odpowiedzi,W której bez troski o jutrzejszą strawę
Bez odpowiedzi,Duch ludzki z mroku budząc się powoli
Bez odpowiedzi,"Na światło oczy otwiera ciekawe,"
Bez odpowiedzi,"Gdyż od kolebki czatowała bieda,"
Bez odpowiedzi,Co duszy dziecka rozwinąć się nie da.
Bez odpowiedzi,Los im poskąpił wszystkich swoich darów
Bez odpowiedzi,I dał im środków do walki za mało.
Bez odpowiedzi,"Prócz życia trudów i życia ciężarów,"
Bez odpowiedzi,Jedno im prawo - do życia zostało.
Bez odpowiedzi,Jednak znosili swą nędzę cierpliwie
Bez odpowiedzi,Jako istnienia warunek niezmienny;
Bez odpowiedzi,Marząc o przyszłym a bogatszym żniwie
Bez odpowiedzi,Zapominali o trosce codziennej
Bez odpowiedzi,"Żądając w zamian za pracę mozolną,"
Bez odpowiedzi,By im wraz z dziećmi wyżyć było wolno.
Bez odpowiedzi,Lecz teraz próżne wszelkie wysilenia!
Bez odpowiedzi,Żadna wytrwałość zbawić ich nie może:
Bez odpowiedzi,Głód - ciała w żywe szkielety zamienia
Bez odpowiedzi,Kładąc w ciemnościach na zmrożone łoże.
Bez odpowiedzi,"Dziś nie o sytość, lecz o żywot idzie,"
Bez odpowiedzi,"Gdyż to nie zwykłej nędzy widmo blade,"
Bez odpowiedzi,Lecz śmierć głodowa w całej swej ohydzie
Bez odpowiedzi,Tysiącom rodzin zwiastuje zagładę;
Bez odpowiedzi,W zimowej nocy wchodzi w ich mieszkania
Bez odpowiedzi,Przynosząc męki wolnego konania.
Bez odpowiedzi,To śmierć głodowa! Przy zgasłym ognisku
Bez odpowiedzi,Zasiada wlokąc całun lodowaty
Bez odpowiedzi,"I matkom dzieci porywa z uścisku,"
Bez odpowiedzi,"I nagie trupy zostawia wśród chaty,"
Bez odpowiedzi,I kroczy dale] w upiora postaci
Bez odpowiedzi,Rozpościerając gorączkowe dreszcze...
Bez odpowiedzi,"A zmarły wstaje, by zabijać braci,"
Bez odpowiedzi,Za krzywdy swoje mszcząc się w grobie jeszcze;
Bez odpowiedzi,I rozszerzając zaraźliwe tchnienia
Bez odpowiedzi,Idzie do ludzi przemawiać sumienia.
Bez odpowiedzi,"A ci, co jeszcze wśród mogił zostali,"
Bez odpowiedzi,"Aby oglądać męczarnie swych rodzin,"
Bez odpowiedzi,"Trawieni ogniem, co wnętrzności pali,"
Bez odpowiedzi,Mierzą ostatek uchodzących godzin
Bez odpowiedzi,I patrzą w otchłań... szukając gdzieś na dnie
Bez odpowiedzi,Nieuchwyconej ocalenia mocy.
Bez odpowiedzi,Ale myśl w próżni kręci się bezwładnie
Bez odpowiedzi,I gaśnie w głuchej odrętwienia nocy.
Bez odpowiedzi,"I nic nie mogąc odnaleźć, nędzarze,"
Bez odpowiedzi,Chylą z rozpaczą wychudzone twarze.
Bez odpowiedzi,"Wiedzą, że wszędzie ta sama dokoła"
Bez odpowiedzi,"Głodowej śmierci konieczność straszliwa,"
Bez odpowiedzi,"Że brat ratunku udzielić nie zdoła,"
Bez odpowiedzi,Bo sam go teraz daremnie przyzywa.
Bez odpowiedzi,"Więc milczą - patrzą na śniegu posłanie,"
Bez odpowiedzi,Słuchają wiatru żałobnego wycia
Bez odpowiedzi,I w ciemność smutne rzucają pytanie:
Bez odpowiedzi,"""Gdzie jest ich prawo najświętsze do życia?"
Bez odpowiedzi,"Czemu są na śmierć skazani i za co,"
Bez odpowiedzi,"Gdy na chleb ciężką zarabiali pracą?"""
Bez odpowiedzi,Kto im odpowie na ten wykrzyk głuchy?
Bez odpowiedzi,"Ludzkość zostanie w odpowiedzi dłużną,"
Bez odpowiedzi,Bo choć szlachetne poruszą się duchy
Bez odpowiedzi,"I miłosierdzie pospieszy z jałmużną,"
Bez odpowiedzi,Rzucone wsparcie nie rozstrzygnie w niczem
Bez odpowiedzi,"I w niczem ciemnych pytań nie rozświeci,"
